id,code,name,x_internal_type,x_parent_id:id,reconcile,user_type_id:id
co_puc_sol_169666,169666,"CATEGORIA D ? CREDITO SIGNIFICATIVO, POR CUENTA DE ASOCIADOS",receivable,co_puc_sol_1696,FALSE,account.data_account_type_asset
co_puc_sol_169667,169667,"CATEGORIA E ? CREDITO IRRECUPERABLE, POR CUENTA DE ASOCIADOS",receivable,co_puc_sol_1696,FALSE,account.data_account_type_asset
co_puc_sol_169695,169695,OTRAS,receivable,co_puc_sol_1696,FALSE,account.data_account_type_asset
co_puc_sol_1697,1697,PROVISION CUENTAS POR COBRAR DE VIVIENDA,view,co_puc_sol_16,FALSE,account.data_account_type_asset
co_puc_sol_169752,169752,"CATEGORIA A ? CREDITO NORMAL, INTERESES",receivable,co_puc_sol_1697,FALSE,account.data_account_type_asset
co_puc_sol_169753,169753,"CATEGORIA B - CREDITO ACEPTABLE, INTERESES",receivable,co_puc_sol_1697,FALSE,account.data_account_type_asset
co_puc_sol_169754,169754,"CATEGORIA C ? CREDITO APRECIABLE, INTERESES",receivable,co_puc_sol_1697,FALSE,account.data_account_type_asset
co_puc_sol_169756,169756,"CATEGORIA D ? CREDITO SIGNIFICATIVO, INTERESES",receivable,co_puc_sol_1697,FALSE,account.data_account_type_asset
co_puc_sol_169757,169757,"CATEGORIA E ? CREDITO IRRECUPERABLE, INTERESES",receivable,co_puc_sol_1697,FALSE,account.data_account_type_asset
co_puc_sol_169762,169762,"CATEGORIA A ? CREDITO NORMAL, POR CUENTA DE ASOCIADOS",receivable,co_puc_sol_1697,FALSE,account.data_account_type_asset
co_puc_sol_169763,169763,"CATEGORIA B - CREDITO ACEPTABLE, POR CUENTA DE ASOCIADOS",receivable,co_puc_sol_1697,FALSE,account.data_account_type_asset
co_puc_sol_169764,169764,"CATEGORIA C ? CREDITO APRECIABLE, POR CUENTA DE ASOCIADOS",receivable,co_puc_sol_1697,FALSE,account.data_account_type_asset
co_puc_sol_169765,169765,"CATEGORIA D ? CREDITO SIGNIFICATIVO, POR CUENTA DE ASOCIADOS",receivable,co_puc_sol_1697,FALSE,account.data_account_type_asset
co_puc_sol_169766,169766,"CATEGORIA E ? CREDITO IRRECUPERABLE, POR CUENTA DE ASOCIADOS",receivable,co_puc_sol_1697,FALSE,account.data_account_type_asset
co_puc_sol_1698,1698,OTRAS PROVISIONES CUENTAS POR COBRAR,view,co_puc_sol_16,FALSE,account.data_account_type_asset
co_puc_sol_169805,169805,CONVENIOS POR COBRAR,receivable,co_puc_sol_1698,FALSE,account.data_account_type_asset
co_puc_sol_169810,169810,"DIVIDENDOS, PARTICIPACIONES Y EXCEDENTES",receivable,co_puc_sol_1698,FALSE,account.data_account_type_asset
co_puc_sol_169815,169815,ANTICIPOS DE CONTRATOS Y PROVEEDORES,receivable,co_puc_sol_1698,FALSE,account.data_account_type_asset
co_puc_sol_169820,169820,ADELANTOS AL PERSONAL,receivable,co_puc_sol_1698,FALSE,account.data_account_type_asset
co_puc_sol_169830,169830,DEUDORES PATRONALES Y EMPRESA,receivable,co_puc_sol_1698,FALSE,account.data_account_type_asset
co_puc_sol_169840,169840,PROMETIENTES VENDEDORES,receivable,co_puc_sol_1698,FALSE,account.data_account_type_asset
co_puc_sol_169845,169845,CREDITOS A EMPLEADOS,receivable,co_puc_sol_1698,FALSE,account.data_account_type_asset
co_puc_sol_169855,169855,INGRESOS POR COBRAR,receivable,co_puc_sol_1698,FALSE,account.data_account_type_asset
co_puc_sol_169895,169895,DIVERSAS OTRAS,receivable,co_puc_sol_1698,FALSE,account.data_account_type_asset
co_puc_sol_17,17,PROPIEDADES PLANTA Y EQUIPO,view,co_puc_sol_1,FALSE,account.data_account_type_asset
co_puc_sol_1705,1705,TERRENOS,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_170505,170505,URBANOS,other,co_puc_sol_1705,FALSE,account.data_account_type_asset
co_puc_sol_170510,170510,RURALES,other,co_puc_sol_1705,FALSE,account.data_account_type_asset
co_puc_sol_1710,1710,CONSTRUCCIONES O MONTAJES EN CURSO,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_171005,171005,CONSTRUCCIONES EN PROCESO,other,co_puc_sol_1710,FALSE,account.data_account_type_asset
co_puc_sol_171010,171010,MAQUINARIA EN MONTAJE,other,co_puc_sol_1710,FALSE,account.data_account_type_asset
co_puc_sol_1715,1715,EDIFICACIONES,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_171505,171505,EDIFICIOS,other,co_puc_sol_1715,FALSE,account.data_account_type_asset
co_puc_sol_171510,171510,OFICINAS,other,co_puc_sol_1715,FALSE,account.data_account_type_asset
co_puc_sol_171515,171515,BODEGAS,other,co_puc_sol_1715,FALSE,account.data_account_type_asset
co_puc_sol_171520,171520,ALMACENES,other,co_puc_sol_1715,FALSE,account.data_account_type_asset
co_puc_sol_171525,171525,INSTALACIONES AGROPECUARIAS,other,co_puc_sol_1715,FALSE,account.data_account_type_asset
co_puc_sol_171530,171530,INSTALACIONES INDUSTRIALES,other,co_puc_sol_1715,FALSE,account.data_account_type_asset
co_puc_sol_171535,171535,OTRAS,other,co_puc_sol_1715,FALSE,account.data_account_type_asset
co_puc_sol_1720,1720,MUEBLES Y EQUIPO DE OFICINA,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_172010,172010,MUEBLES,other,co_puc_sol_1720,FALSE,account.data_account_type_asset
co_puc_sol_172015,172015,EQUIPO,other,co_puc_sol_1720,FALSE,account.data_account_type_asset
co_puc_sol_1722,1722,EQUIPO MEDICO - CIENTIFICO,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_172205,172205,MEDICO,other,co_puc_sol_1722,FALSE,account.data_account_type_asset
co_puc_sol_172210,172210,ODONTOLOGICO,other,co_puc_sol_1722,FALSE,account.data_account_type_asset
co_puc_sol_172215,172215,LABORATORIO,other,co_puc_sol_1722,FALSE,account.data_account_type_asset
co_puc_sol_172220,172220,INSTRUMENTAL,other,co_puc_sol_1722,FALSE,account.data_account_type_asset
co_puc_sol_172295,172295,OTROS,other,co_puc_sol_1722,FALSE,account.data_account_type_asset
co_puc_sol_1725,1725,EQUIPO DE C������MPUTO Y COMUNICACION,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_172505,172505,EQUIPOS DE C������MPUTO,other,co_puc_sol_1725,FALSE,account.data_account_type_asset
co_puc_sol_172510,172510,EQUIPOS DE COMUNICACION,other,co_puc_sol_1725,FALSE,account.data_account_type_asset
co_puc_sol_172595,172595,OTROS,other,co_puc_sol_1725,FALSE,account.data_account_type_asset
co_puc_sol_1728,1728,EQUIPO DE HOTELES Y RESTAURANTES,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_172805,172805,DE HABITACIONES,other,co_puc_sol_1728,FALSE,account.data_account_type_asset
co_puc_sol_172810,172810,DE COMESTIBLES,other,co_puc_sol_1728,FALSE,account.data_account_type_asset
co_puc_sol_172895,172895,OTROS,other,co_puc_sol_1728,FALSE,account.data_account_type_asset
co_puc_sol_1730,1730,VEHICULOS,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_173005,173005,AUTOS Y CAMPEROS,other,co_puc_sol_1730,FALSE,account.data_account_type_asset
co_puc_sol_173010,173010,"BUSES, BUSETAS, MICROBUSES Y COLECTIVOS",other,co_puc_sol_1730,FALSE,account.data_account_type_asset
co_puc_sol_173015,173015,"CAMIONES, TRACTOMULAS Y REMOLQUES",other,co_puc_sol_1730,FALSE,account.data_account_type_asset
co_puc_sol_173020,173020,MOTOCICLETAS,other,co_puc_sol_1730,FALSE,account.data_account_type_asset
co_puc_sol_173025,173025,MONTACARGAS,other,co_puc_sol_1730,FALSE,account.data_account_type_asset
co_puc_sol_173030,173030,PALAS Y GRUAS,other,co_puc_sol_1730,FALSE,account.data_account_type_asset
co_puc_sol_173035,173035,BANDAS TRANSPORTADORAS,other,co_puc_sol_1730,FALSE,account.data_account_type_asset
co_puc_sol_173040,173040,FULGONES,other,co_puc_sol_1730,FALSE,account.data_account_type_asset
co_puc_sol_173095,173095,OTROS,other,co_puc_sol_1730,FALSE,account.data_account_type_asset
co_puc_sol_1732,1732,ENVASES Y EMPAQUES,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_1735,1735,ARMAMENTO DE VIGILANCIA,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_1740,1740,PLANTACIONES AGRލCOLAS Y FORESTALES,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_174005,174005,CULTIVOS EN DESARROLLO,other,co_puc_sol_1740,FALSE,account.data_account_type_asset
co_puc_sol_174010,174010,CULTIVOS AMORTIZABLES,other,co_puc_sol_1740,FALSE,account.data_account_type_asset
co_puc_sol_1745,1745,MAQUINARIA Y EQUIPO,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_174505,174505,MAQUINARIA,other,co_puc_sol_1745,FALSE,account.data_account_type_asset
co_puc_sol_174510,174510,EQUIPO,other,co_puc_sol_1745,FALSE,account.data_account_type_asset
co_puc_sol_1750,1750,PROPIEDADES EN TRANSITO,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_175005,175005,MAQUINARIA Y EQUIPO,other,co_puc_sol_1750,FALSE,account.data_account_type_asset
co_puc_sol_175010,175010,MUEBLES Y ENSERES DE OFICINA,other,co_puc_sol_1750,FALSE,account.data_account_type_asset
co_puc_sol_175015,175015,EQUIPO DE COMPUTACI������N Y COMUNICACI������N,other,co_puc_sol_1750,FALSE,account.data_account_type_asset
co_puc_sol_175020,175020,EQUIPOS DE LABORATORIOS Y ELEMENTOS DIDށCTICOS,other,co_puc_sol_1750,FALSE,account.data_account_type_asset
co_puc_sol_175025,175025,VEHICULOS,other,co_puc_sol_1750,FALSE,account.data_account_type_asset
co_puc_sol_175030,175030,ARMAMENTO DE VIGILANCIA,other,co_puc_sol_1750,FALSE,account.data_account_type_asset
co_puc_sol_175035,175035,OTRAS PROPIEDADES,other,co_puc_sol_1750,FALSE,account.data_account_type_asset
co_puc_sol_1755,1755,SEMOVIENTES,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_175505,175505,PRODUCTORES Y REPRODUCTORES,other,co_puc_sol_1755,FALSE,account.data_account_type_asset
co_puc_sol_175510,175510,SEMOVIENTES EN SERVICIOS,other,co_puc_sol_1755,FALSE,account.data_account_type_asset
co_puc_sol_175595,175595,OTROS,other,co_puc_sol_1755,FALSE,account.data_account_type_asset
co_puc_sol_1760,1760,MAUSOLEOS,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_176005,176005,MAUSOLEOS,other,co_puc_sol_1760,FALSE,account.data_account_type_asset
co_puc_sol_1765,1765,ELEMENTOS DIDACTICOS,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_176505,176505,ELEMENTOS DIDACTICOS,other,co_puc_sol_1765,FALSE,account.data_account_type_asset
co_puc_sol_176595,176595,OTROS,other,co_puc_sol_1765,FALSE,account.data_account_type_asset
co_puc_sol_1770,1770,BIENES DE FONDOS SOCIALES,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_177005,177005,BIENES MUEBLES,other,co_puc_sol_1770,FALSE,account.data_account_type_asset
co_puc_sol_177010,177010,BIENES INMUEBLES,other,co_puc_sol_1770,FALSE,account.data_account_type_asset
co_puc_sol_1775,1775,RECURSOS NATURALES,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_177505,177505,YACIMIENTOS,other,co_puc_sol_1775,FALSE,account.data_account_type_asset
co_puc_sol_177510,177510,POZOS ARTESIANOS,other,co_puc_sol_1775,FALSE,account.data_account_type_asset
co_puc_sol_177515,177515,MINAS Y CANTERAS,other,co_puc_sol_1775,FALSE,account.data_account_type_asset
co_puc_sol_1780,1780,AMORTIZACION Y AGOTAMIENTO ACUMULADA,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_178005,178005,CULTIVOS,other,co_puc_sol_1780,FALSE,account.data_account_type_asset
co_puc_sol_178010,178010,SEMOVIENTES,other,co_puc_sol_1780,FALSE,account.data_account_type_asset
co_puc_sol_178015,178015,RECURSOS NATURALES,other,co_puc_sol_1780,FALSE,account.data_account_type_asset
co_puc_sol_1795,1795,DEPRECIACION ACUMULADA,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_179505,179505,EDIFICACIONES,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179510,179510,MUEBLES Y EQUIPO DE OFICINA,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179515,179515,EQUIPOS DE HOTELES Y RESTAURANTES,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179520,179520,EQUIPO DE COMPUTACION Y COMUNICACION,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179525,179525,EQUIPOS MEDICOS - CIENTIFICO,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179530,179530,VEHICULOS,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179535,179535,ENVASES Y EMPAQUES,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179540,179540,ARMAMENTO DE VIGILANCIA,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179545,179545,MAQUINARIA Y EQUIPO,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179550,179550,MAUSOLEOS,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179555,179555,ELEMENTOS DIDށCTICOS,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179560,179560,BIENES DE FONDOS SOCIALES,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_179595,179595,OTRAS DEPRECIACIONES,other,co_puc_sol_1795,FALSE,account.data_account_type_asset
co_puc_sol_1799,1799,PROVISION,view,co_puc_sol_17,FALSE,account.data_account_type_asset
co_puc_sol_179905,179905,TERRENOS,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179910,179910,EDIFICACIONES,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179915,179915,VEHICULOS,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179920,179920,MAUSOLEOS,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179925,179925,EQUIPOS DE HOTELES Y RESTAURANTES,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179930,179930,MAQUINARIA Y EQUIPO,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179935,179935,ENVASES Y EMPAQUES,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179940,179940,EQUIPOS MEDICOS - CIENTIFICO,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179945,179945,CULTIVOS,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179950,179950,EQUIPOS DE C������MPUTO Y COMUNICACI������N,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179955,179955,ELEMENTOS DIDށCTICOS,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179960,179960,PROVISION MUEBLES Y EQUIPOS DE OFICINA,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179965,179965,RECURSOS NATURALES,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179970,179970,SEMOVIENTES,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_179975,179975,PLANTACIONES AGRލCOLAS Y FORESTALES,other,co_puc_sol_1799,FALSE,account.data_account_type_asset
co_puc_sol_18,18,DIFERIDOS,view,co_puc_sol_1,FALSE,account.data_account_type_asset
co_puc_sol_1810,1810,GASTOS ANTICIPADOS,view,co_puc_sol_18,FALSE,account.data_account_type_asset
co_puc_sol_181005,181005,INTERESES,other,co_puc_sol_1810,FALSE,account.data_account_type_asset
co_puc_sol_181010,181010,SEGUROS,other,co_puc_sol_1810,FALSE,account.data_account_type_asset
co_puc_sol_181015,181015,ARRENDAMIENTOS,other,co_puc_sol_1810,FALSE,account.data_account_type_asset
co_puc_sol_181020,181020,CONTRATO DE MANTENIMIENTO,other,co_puc_sol_1810,FALSE,account.data_account_type_asset
co_puc_sol_181025,181025,HONORARIOS,other,co_puc_sol_1810,FALSE,account.data_account_type_asset
co_puc_sol_181030,181030,COMISIONES,other,co_puc_sol_1810,FALSE,account.data_account_type_asset
co_puc_sol_181035,181035,SERVICIOS,other,co_puc_sol_1810,FALSE,account.data_account_type_asset
co_puc_sol_181040,181040,SUSCRIPCIONES,other,co_puc_sol_1810,FALSE,account.data_account_type_asset
co_puc_sol_181095,181095,OTROS,other,co_puc_sol_1810,FALSE,account.data_account_type_asset
co_puc_sol_1820,1820,CARGOS DIFERIDOS,view,co_puc_sol_18,FALSE,account.data_account_type_asset
co_puc_sol_182005,182005,ORGANIZACION Y PREOPERATIVOS,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182010,182010,REMODELACION,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182015,182015,ESTUDIOS Y PROYECTOS,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182020,182020,PROGRAMAS PARA COMPUTADOR (SOFTWARE),other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182025,182025,UTILES Y PAPELERIA,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182030,182030,MEJORAS A PROPIEDADES TOMADAS EN ARRENDAMIENTO,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182035,182035,DESCUENTO EN COLOCACION DE BONOS,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182040,182040,PUBLICIDAD Y PROPAGANDA,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182045,182045,IMPUESTOS,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182050,182050,CONTRIBUCIONES Y AFILIACIONES,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182055,182055,ENTRENAMIENTOS AL PERSONAL,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182060,182060,ELEMENTOS DE ASEO Y CAFETERIA,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182065,182065,DOTACION Y SUMINISTRO A TRABAJADORES,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_182095,182095,OTROS,other,co_puc_sol_1820,FALSE,account.data_account_type_asset
co_puc_sol_19,19,OTROS ACTIVOS,view,co_puc_sol_1,FALSE,account.data_account_type_asset
co_puc_sol_1904,1904,SUCURSALES Y AGENCIAS,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_190405,190405,TRASLADO DE FONDOS,other,co_puc_sol_1904,FALSE,account.data_account_type_asset
co_puc_sol_190410,190410,TRASLADO DE INVENTARIOS,other,co_puc_sol_1904,FALSE,account.data_account_type_asset
co_puc_sol_190415,190415,TRASLADO DE CARTERA DE CREDITO,other,co_puc_sol_1904,FALSE,account.data_account_type_asset
co_puc_sol_190420,190420,TRASLADO DE CARTERA POR VENTA DE BIENES Y SERVICIOS,other,co_puc_sol_1904,FALSE,account.data_account_type_asset
co_puc_sol_190425,190425,TRASLADO DE PROPIEDADES PLANTA Y EQUIPO,other,co_puc_sol_1904,FALSE,account.data_account_type_asset
co_puc_sol_190430,190430,TRASLADO DE GASTOS,other,co_puc_sol_1904,FALSE,account.data_account_type_asset
co_puc_sol_190435,190435,TRASLADO OTRAS CUENTAS POR COBRAR,other,co_puc_sol_1904,FALSE,account.data_account_type_asset
co_puc_sol_190440,190440,TRASLADO DE OTROS ACTIVOS,other,co_puc_sol_1904,FALSE,account.data_account_type_asset
co_puc_sol_190495,190495,OTROS TRASLADOS,other,co_puc_sol_1904,FALSE,account.data_account_type_asset
co_puc_sol_1910,1910,ACTIVOS INTANGIBLES,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_191005,191005,MARCAS Y PATENTES,other,co_puc_sol_1910,FALSE,account.data_account_type_asset
co_puc_sol_191010,191010,CONCESIONES Y FRANQUICIAS,other,co_puc_sol_1910,FALSE,account.data_account_type_asset
co_puc_sol_191015,191015,FIDEICOMISO FONDO DE REPOSICION,other,co_puc_sol_1910,FALSE,account.data_account_type_asset
co_puc_sol_191020,191020,DERECHOS,other,co_puc_sol_1910,FALSE,account.data_account_type_asset
co_puc_sol_191025,191025,LICENCIAS,other,co_puc_sol_1910,FALSE,account.data_account_type_asset
co_puc_sol_191030,191030,0,other,co_puc_sol_1910,FALSE,account.data_account_type_asset
co_puc_sol_1930,1930,ACTIVOS DE OPERACION,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_193005,193005,LENCERIA,other,co_puc_sol_1930,FALSE,account.data_account_type_asset
co_puc_sol_193010,193010,VAJILLAS,other,co_puc_sol_1930,FALSE,account.data_account_type_asset
co_puc_sol_193015,193015,CRISTALERIA,other,co_puc_sol_1930,FALSE,account.data_account_type_asset
co_puc_sol_193020,193020,CUBIERTERIA,other,co_puc_sol_1930,FALSE,account.data_account_type_asset
co_puc_sol_193025,193025,PLATERIA,other,co_puc_sol_1930,FALSE,account.data_account_type_asset
co_puc_sol_193030,193030,OTROS,other,co_puc_sol_1930,FALSE,account.data_account_type_asset
co_puc_sol_1950,1950,BIENES RECIBIDOS EN PAGO,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_195005,195005,BIENES INMUEBLES,other,co_puc_sol_1950,FALSE,account.data_account_type_asset
co_puc_sol_195010,195010,BIENES MUEBLES,other,co_puc_sol_1950,FALSE,account.data_account_type_asset
co_puc_sol_195015,195015,VALORES MOBILIARIOS,other,co_puc_sol_1950,FALSE,account.data_account_type_asset
co_puc_sol_195095,195095,OTROS,other,co_puc_sol_1950,FALSE,account.data_account_type_asset
co_puc_sol_1960,1960,DEPOSITOS,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_196005,196005,EN GARANTIA,other,co_puc_sol_1960,FALSE,account.data_account_type_asset
co_puc_sol_196010,196010,JUDICIALES,other,co_puc_sol_1960,FALSE,account.data_account_type_asset
co_puc_sol_196095,196095,OTROS,other,co_puc_sol_1960,FALSE,account.data_account_type_asset
co_puc_sol_1965,1965,BIENES DE ARTE Y CULTURA,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_196505,196505,OBRAS DE ARTE,other,co_puc_sol_1965,FALSE,account.data_account_type_asset
co_puc_sol_196510,196510,BIBLIOTECA,other,co_puc_sol_1965,FALSE,account.data_account_type_asset
co_puc_sol_1985,1985,RESPONSABILIDADES PENDIENTES,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_198505,198505,DIRECTIVOS,other,co_puc_sol_1985,FALSE,account.data_account_type_asset
co_puc_sol_198510,198510,EMPLEADOS,other,co_puc_sol_1985,FALSE,account.data_account_type_asset
co_puc_sol_198515,198515,OTROS,other,co_puc_sol_1985,FALSE,account.data_account_type_asset
co_puc_sol_1987,1987,OTRAS INVERSIONES,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_198705,198705,CLUBES,other,co_puc_sol_1987,FALSE,account.data_account_type_asset
co_puc_sol_198710,198710,COOPERATIVAS,other,co_puc_sol_1987,FALSE,account.data_account_type_asset
co_puc_sol_198715,198715,ENTIDADES SIN ށNIMO DE LUCRO,other,co_puc_sol_1987,FALSE,account.data_account_type_asset
co_puc_sol_198795,198795,OTRAS,other,co_puc_sol_1987,FALSE,account.data_account_type_asset
co_puc_sol_1990,1990,DIVERSOS,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_199015,199015,"MUEBLES, ENSERES Y EQUIPOS EN ALMACEN",other,co_puc_sol_1990,FALSE,account.data_account_type_asset
co_puc_sol_199045,199045,DERECHOS SUCESORALES,other,co_puc_sol_1990,FALSE,account.data_account_type_asset
co_puc_sol_199050,199050,BIENES ENTREGADOS EN COMODATO,other,co_puc_sol_1990,FALSE,account.data_account_type_asset
co_puc_sol_199095,199095,OTROS,other,co_puc_sol_1990,FALSE,account.data_account_type_asset
co_puc_sol_199099,199099,AMORTIZACION ACUMULADA (CR),other,co_puc_sol_1990,FALSE,account.data_account_type_asset
co_puc_sol_1995,1995,VALORIZACIONES,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_199505,199505,INVERSIONES DISPONIBLES PARA LA VENTA EN TITULOS PARTICIPATIVOS DE BAJA O MINIMA BURSATILIDAD O SIN COTIZACION EN BOLSA,other,co_puc_sol_1995,FALSE,account.data_account_type_asset
co_puc_sol_199510,199510,PROPIEDADES PLANTA Y EQUIPO,other,co_puc_sol_1995,FALSE,account.data_account_type_asset
co_puc_sol_199520,199520,SEMOVIENTES,other,co_puc_sol_1995,FALSE,account.data_account_type_asset
co_puc_sol_199525,199525,BIENES DE ARTE Y CULTURA,other,co_puc_sol_1995,FALSE,account.data_account_type_asset
co_puc_sol_199530,199530,PATRIMONIO AUTONOMO,other,co_puc_sol_1995,FALSE,account.data_account_type_asset
co_puc_sol_199595,199595,OTRAS,other,co_puc_sol_1995,FALSE,account.data_account_type_asset
co_puc_sol_1999,1999,PROVISION OTROS ACTIVOS,view,co_puc_sol_19,FALSE,account.data_account_type_asset
co_puc_sol_199905,199905,DEPOSITOS,other,co_puc_sol_1999,FALSE,account.data_account_type_asset
co_puc_sol_199910,199910,BIENES DE ARTE Y CULTURA,other,co_puc_sol_1999,FALSE,account.data_account_type_asset
co_puc_sol_199915,199915,ACTIVOS DE OPERACI������N,other,co_puc_sol_1999,FALSE,account.data_account_type_asset
co_puc_sol_199920,199920,BIENES RECIBIDOS EN PAGO,other,co_puc_sol_1999,FALSE,account.data_account_type_asset
co_puc_sol_199925,199925,RESPONSABILIDADES PENDIENTES,other,co_puc_sol_1999,FALSE,account.data_account_type_asset
co_puc_sol_199930,199930,INTANGIBLES,other,co_puc_sol_1999,FALSE,account.data_account_type_asset
co_puc_sol_199935,199935,OTRAS INVERSIONES,other,co_puc_sol_1999,FALSE,account.data_account_type_asset
co_puc_sol_199995,199995,ACTIVOS DIVERSOS,other,co_puc_sol_1999,FALSE,account.data_account_type_asset
co_puc_sol_2,2,PASIVO,view,co_puc_sol_root,FALSE,account.data_account_type_liability
co_puc_sol_21,21,DEPOSITOS,view,co_puc_sol_2,FALSE,account.data_account_type_liability
co_puc_sol_2105,2105,DEPOSITOS DE AHORRO,view,co_puc_sol_21,FALSE,account.data_account_type_liability
co_puc_sol_210505,210505,ORDINARIOS ACTIVAS,other,co_puc_sol_2105,FALSE,account.data_account_type_liability
co_puc_sol_210510,210510,ORDINARIOS INACTIVA,other,co_puc_sol_2105,FALSE,account.data_account_type_liability
co_puc_sol_2110,2110,CERTIFICADOS DEPOSITOS DE AHORRO A T������RMINO,view,co_puc_sol_21,FALSE,account.data_account_type_liability
co_puc_sol_211005,211005,EMITIDOS MENOS DE 6 MSES,other,co_puc_sol_2110,FALSE,account.data_account_type_liability
co_puc_sol_211010,211010,EMITIDOS IGUAL A 6 MESES Y MENOR E IGUAL DE 12 MESES,other,co_puc_sol_2110,FALSE,account.data_account_type_liability
co_puc_sol_211015,211015,EMITIDOS MAYOR A 12 MESES Y MENOR DE 18 MESES,other,co_puc_sol_2110,FALSE,account.data_account_type_liability
