id,parent_id:id
co_puc_com_169840,co_puc_com_1698
co_puc_com_169899,co_puc_com_1698
co_puc_com_1699,co_puc_com_16
co_puc_com_169905,co_puc_com_1699
co_puc_com_17,co_puc_com_1
co_puc_com_1705,co_puc_com_17
co_puc_com_170505,co_puc_com_1705
co_puc_com_170510,co_puc_com_1705
co_puc_com_170515,co_puc_com_1705
co_puc_com_170520,co_puc_com_1705
co_puc_com_170525,co_puc_com_1705
co_puc_com_170530,co_puc_com_1705
co_puc_com_170535,co_puc_com_1705
co_puc_com_170540,co_puc_com_1705
co_puc_com_170545,co_puc_com_1705
co_puc_com_170595,co_puc_com_1705
co_puc_com_1710,co_puc_com_17
co_puc_com_171004,co_puc_com_1710
co_puc_com_171008,co_puc_com_1710
co_puc_com_171012,co_puc_com_1710
co_puc_com_171016,co_puc_com_1710
co_puc_com_171020,co_puc_com_1710
co_puc_com_171024,co_puc_com_1710
co_puc_com_171028,co_puc_com_1710
co_puc_com_171032,co_puc_com_1710
co_puc_com_171036,co_puc_com_1710
co_puc_com_171040,co_puc_com_1710
co_puc_com_171044,co_puc_com_1710
co_puc_com_171048,co_puc_com_1710
co_puc_com_171052,co_puc_com_1710
co_puc_com_171056,co_puc_com_1710
co_puc_com_171060,co_puc_com_1710
co_puc_com_171064,co_puc_com_1710
co_puc_com_171068,co_puc_com_1710
co_puc_com_171069,co_puc_com_1710
co_puc_com_171070,co_puc_com_1710
co_puc_com_171072,co_puc_com_1710
co_puc_com_171076,co_puc_com_1710
co_puc_com_171080,co_puc_com_1710
co_puc_com_171095,co_puc_com_1710
co_puc_com_171099,co_puc_com_1710
co_puc_com_1715,co_puc_com_17
co_puc_com_171505,co_puc_com_1715
co_puc_com_171510,co_puc_com_1715
co_puc_com_171515,co_puc_com_1715
co_puc_com_171599,co_puc_com_1715
co_puc_com_1720,co_puc_com_17
co_puc_com_172005,co_puc_com_1720
co_puc_com_172010,co_puc_com_1720
co_puc_com_172015,co_puc_com_1720
co_puc_com_172020,co_puc_com_1720
co_puc_com_172099,co_puc_com_1720
co_puc_com_1730,co_puc_com_17
co_puc_com_173005,co_puc_com_1730
co_puc_com_1798,co_puc_com_17
co_puc_com_179805,co_puc_com_1798
co_puc_com_179810,co_puc_com_1798
co_puc_com_179899,co_puc_com_1798
co_puc_com_18,co_puc_com_1
co_puc_com_1805,co_puc_com_18
co_puc_com_180505,co_puc_com_1805
co_puc_com_180510,co_puc_com_1805
co_puc_com_180595,co_puc_com_1805
co_puc_com_180599,co_puc_com_1805
co_puc_com_1895,co_puc_com_18
co_puc_com_189505,co_puc_com_1895
co_puc_com_189510,co_puc_com_1895
co_puc_com_189515,co_puc_com_1895
co_puc_com_189520,co_puc_com_1895
co_puc_com_189525,co_puc_com_1895
co_puc_com_189530,co_puc_com_1895
co_puc_com_189595,co_puc_com_1895
co_puc_com_189599,co_puc_com_1895
co_puc_com_1899,co_puc_com_18
co_puc_com_189905,co_puc_com_1899
co_puc_com_189995,co_puc_com_1899
co_puc_com_19,co_puc_com_1
co_puc_com_1905,co_puc_com_19
co_puc_com_190505,co_puc_com_1905
co_puc_com_190510,co_puc_com_1905
co_puc_com_190515,co_puc_com_1905
co_puc_com_1910,co_puc_com_19
co_puc_com_191004,co_puc_com_1910
co_puc_com_191006,co_puc_com_1910
co_puc_com_191008,co_puc_com_1910
co_puc_com_191012,co_puc_com_1910
co_puc_com_191016,co_puc_com_1910
co_puc_com_191020,co_puc_com_1910
co_puc_com_191024,co_puc_com_1910
