id,code,name,reconcile,user_type_id:id,chart_template_id:id
co_puc_129940,129940,"ACEPTACIONES BANCARIAS O FINANCIERAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129945,129945,"DERECHOS FIDUCIARIOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129950,129950,"DERECHOS DE RECOMPRA DE INVERSIONES NEGOCIADAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129955,129955,"OBLIGATORIAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129960,129960,"CUENTAS EN PARTICIPACIÓN",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_129995,129995,"OTRAS INVERSIONES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_130505,130505,"NACIONALES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_130510,130510,"DEL EXTERIOR",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_130515,130515,"DEUDORES DEL SISTEMA",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_131005,131005,"CASA MATRIZ",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_131010,131010,"COMPAÑÍAS VINCULADAS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_131015,131015,"ACCIONISTAS O SOCIOS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_131020,131020,"PARTICULARES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_131095,131095,"OTRAS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_131505,131505,"VENTAS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_131510,131510,"PAGOS A NOMBRE DE CASA MATRIZ",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_131515,131515,"VALORES RECIBIDOS POR CASA MATRIZ",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_131520,131520,"PRÉSTAMOS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_132005,132005,"FILIALES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_132010,132010,"SUBSIDIARIAS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_132015,132015,"SUCURSALES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_132305,132305,"CUENTAS POR COBRAR A DIRECTORES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_132505,132505,"A SOCIOS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_132510,132510,"A ACCIONISTAS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_132805,132805,"APORTES POR COBRAR",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_133005,133005,"A PROVEEDORES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_133010,133010,"A CONTRATISTAS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_133015,133015,"A TRABAJADORES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_133020,133020,"A AGENTES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_133025,133025,"A CONCESIONARIOS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_133030,133030,"DE ADJUDICACIONES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_133095,133095,"OTROS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_133099,133099,"AJUSTES POR INFLACIÓN",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_133205,133205,"CUENTAS DE OPERACIÓN CONJUNTA",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_133505,133505,"PARA IMPORTACIONES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_133510,133510,"PARA SERVICIOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_133515,133515,"PARA CONTRATOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_133520,133520,"PARA RESPONSABILIDADES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_133525,133525,"PARA JUICIOS EJECUTIVOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_133530,133530,"PARA ADQUISICIÓN DE ACCIONES, CUOTAS O DERECHOS SOCIALES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_133535,133535,"EN GARANTÍA",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_133595,133595,"OTROS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_134005,134005,"DE BIENES RAÍCES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_134010,134010,"DE MAQUINARIA Y EQUIPO",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_134015,134015,"DE FLOTA Y EQUIPO DE TRANSPORTE",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_134020,134020,"DE FLOTA Y EQUIPO AÉREO",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_134025,134025,"DE FLOTA Y EQUIPO FÉRREO",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_134030,134030,"DE FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_134035,134035,"DE SEMOVIENTES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_134095,134095,"DE OTROS BIENES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_134505,134505,"DIVIDENDOS Y/O PARTICIPACIONES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_134510,134510,"INTERESES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_134515,134515,"COMISIONES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_134520,134520,"HONORARIOS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_134525,134525,"SERVICIOS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_134530,134530,"ARRENDAMIENTOS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_134535,134535,"CERT POR COBRAR",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_134595,134595,"OTROS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_135005,135005,"DE CONSTRUCCIÓN",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135010,135010,"DE PRESTACIÓN DE SERVICIOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135095,135095,"OTROS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135505,135505,"ANTICIPO DE IMPUESTOS DE RENTA Y COMPLEMENTARIOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135510,135510,"ANTICIPO DE IMPUESTOS DE INDUSTRIA Y COMERCIO",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135515,135515,"RETENCIÓN EN LA FUENTE",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135517,135517,"IMPUESTO A LAS VENTAS RETENIDO",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135518,135518,"IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135520,135520,"SOBRANTES EN LIQUIDACIÓN PRIVADA DE IMPUESTOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135525,135525,"CONTRIBUCIONES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135530,135530,"IMPUESTOS DESCONTABLES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_135595,135595,"OTROS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_136005,136005,"A COMPAÑÍAS ASEGURADORAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_136010,136010,"A TRANSPORTADORES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_136015,136015,"POR TIQUETES AÉREOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_136095,136095,"OTRAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_136505,136505,"VIVIENDA",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_136510,136510,"VEHÍCULOS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_136515,136515,"EDUCACIÓN",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_136520,136520,"MÉDICOS, ODONTOLÓGICOS Y SIMILARES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_136525,136525,"CALAMIDAD DOMÉSTICA",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_136530,136530,"RESPONSABILIDADES",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_136595,136595,"OTROS",TRUE,account.data_account_type_receivable,l10n_co_chart_template_generic
co_puc_137005,137005,"CON GARANTÍA REAL",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_137010,137010,"CON GARANTÍA PERSONAL",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_138005,138005,"DEPOSITARIOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_138010,138010,"COMISIONISTAS DE BOLSAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_138015,138015,"FONDO DE INVERSIÓN",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_138020,138020,"CUENTAS POR COBRAR DE TERCEROS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_138025,138025,"PAGOS POR CUENTA DE TERCEROS",FALSE,account.data_account_type_current_liabilities,l10n_co_chart_template_generic
co_puc_138030,138030,"FONDOS DE INVERSIÓN SOCIAL",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_138095,138095,"OTROS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_138505,138505,"DERECHOS DE RECOMPRA DE CARTERA NEGOCIADA",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139005,139005,"DEUDAS DE DIFÍCIL COBRO",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139905,139905,"CLIENTES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139910,139910,"CUENTAS CORRIENTES COMERCIALES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139915,139915,"CUENTAS POR COBRAR A CASA MATRIZ",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139920,139920,"CUENTAS POR COBRAR A VINCULADOS ECONÓMICOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139925,139925,"CUENTAS POR COBRAR A SOCIOS Y ACCIONISTAS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139930,139930,"ANTICIPOS Y AVANCES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139932,139932,"CUENTAS DE OPERACIÓN CONJUNTA",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139935,139935,"DEPÓSITOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139940,139940,"PROMESAS DE COMPRAVENTA",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139945,139945,"INGRESOS POR COBRAR",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139950,139950,"RETENCIÓN SOBRE CONTRATOS",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139955,139955,"RECLAMACIONES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
co_puc_139960,139960,"CUENTAS POR COBRAR A TRABAJADORES",FALSE,account.data_account_type_current_assets,l10n_co_chart_template_generic
