"id,""code"",""name"",""reconcile"",""user_type_id:id"",""chart_template_id:id"""
"co_puc_fin_2775,""2775"",""Fondos Cooperativos Especificos"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_277505,""277505"",""De Educacion"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_277510,""277510"",""De Solidaridad"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_277515,""277515"",""Para Recreacion"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_277520,""277520"",""Mejoras De Vivienda"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_277525,""277525"",""Prevencion Y Seguridad Social"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_277595,""277595"",""Otros"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2780,""2780"",""Reservas Tecnicas Seguro De DepÃ_sitos"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_278005,""278005"",""Seguro De DepÃ_sitos Instituciones Financieras"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_278010,""278010"",""Seguro De DepÃ_sitos Entidades Cooperativas"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_278015,""278015"",""Garantias Otorgadas Fondos De Cesantias"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_278020,""278020"",""Tecnicas Garantias Otorgadas Fondos De Pensiones"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_278025,""278025"",""Pensiones Administradoras De Riesgos Profesionales"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_278030,""278030"",""AdministraciÃ_n Del Riesgo De GarantÃ_as ?Fng- (Reserva De Siniestralidad)"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2795,""2795"",""Diversos"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279505,""279505"",""Abonos Para Aplicar A Obligaciones Al Cobro"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279510,""279510"",""Sobrantes En Caja"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279515,""279515"",""Sobrantes En Canje"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279520,""279520"",""Sobrantes Seguro De DepÃ_sitos"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279525,""279525"",""Sobrantes Costo De Garantia"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279530,""279530"",""Contribuciones"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279545,""279545"",""Consorcios O Uniones Temporales"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279595,""279595"",""Otros"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2797,""2797"",""Cuenta Pasiva De Reporte - Secciones Especiales"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279705,""279705"",""Seccion De Seguros"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279710,""279710"",""Areas Comerciales"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279715,""279715"",""Caja De Compensacion Familiar"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2798,""2798"",""Cuenta Pasiva De Reporte - Secciones Especiales"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279805,""279805"",""Seccion Valor Constante"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_279810,""279810"",""Seccion Tradicional"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_28,""28"",""Pasivos Estimados Y Provisiones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2805,""2805"",""Intereses"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_280505,""280505"",""Depositos De Ahorro"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_280510,""280510"",""Cuentas De Ahorro De Valor Constante"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_280515,""280515"",""Ley 546 De 1999"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2810,""2810"",""Obligaciones Laborales"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281005,""281005"",""Cesantias"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281010,""281010"",""Intereses Sobre Cesantias"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281015,""281015"",""Vacaciones"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281020,""281020"",""Prima Legal"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281025,""281025"",""Prima Extralegal"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281030,""281030"",""Prima De Vacaciones"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281035,""281035"",""Bonificaciones"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281040,""281040"",""Prima De AntigÃ_edad"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281045,""281045"",""Instituto De Seguros Sociales"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281095,""281095"",""Otras Prestaciones"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2815,""2815"",""Impuestos"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281505,""281505"",""Renta Y Complementarios"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281510,""281510"",""Industria Y Comercio"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281515,""281515"",""Predial"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281520,""281520"",""Vehiculos"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_281595,""281595"",""Otros"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2820,""2820"",""Contribuciones Y Afiliaciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282005,""282005"",""Superintendencia Bancaria"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282010,""282010"",""Asociacion Bancaria Y De Entidades Financieras De Colombia"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282015,""282015"",""Asociacion Nacional De Instituciones Financieras - Anif"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282020,""282020"",""Fondo De Garantias Instituciones Financieras"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282025,""282025"",""Servibanca"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282030,""282030"",""Ascredibanco"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282035,""282035"",""Red Multicolor"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282037,""282037"",""Redeban"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282045,""282045"",""Confederacion De Cooperativas De Colombia"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282050,""282050"",""Confederacion Latinoamericana De Cooperativas De Ahorro Y Credito"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282055,""282055"",""Contraloria General De La Republica"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282060,""282060"",""Federacion Nacional De Agentes De Aduana"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282065,""282065"",""Federacion Colombiana De CompaÃ_ias De Leasing - Fedeleasing"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_282095,""282095"",""Otras"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2860,""2860"",""Multas Y Sanciones Superintendencia Bancaria"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286005,""286005"",""Relacion Activos Ponderados Por Riesgo"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286010,""286010"",""Excesos (Defectos) De Colocaciones De Cartera"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286015,""286015"",""Exceso En Adquisicion Inversiones O Activos Fijos"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286020,""286020"",""Defectos En Inversiones"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286025,""286025"",""Defectos De Encaje"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286030,""286030"",""Margen De Solvencia"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286035,""286035"",""Posicion Propia"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286095,""286095"",""Otras"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2865,""2865"",""Multas Y Sanciones, Litigios, Indemnizaciones Y Demandas"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286510,""286510"",""Multas Y Sanciones Otras Autoridades Administrativas"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286515,""286515"",""Indemnizaciones A Clientes"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286520,""286520"",""Otras Indemnizaciones"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286525,""286525"",""Demandas Laborales"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286530,""286530"",""Demandas Por Incumplimiento De Contratos"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286535,""286535"",""Litigios En Proceso Ejecutivo"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286540,""286540"",""Otros Litigios En Proceso Administrativo Judicial O Arbitral"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_286595,""286595"",""Otras"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2870,""2870"",""Riesgos De Liquidez Y De Tasa De Interes"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_287005,""287005"",""Riesgo De Liquidez"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_287010,""287010"",""Riesgo De Tasa De Interes"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2885,""2885"",""Para Alcanzar La Rentabilidad Minima"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_288505,""288505"",""Fondo De Cesantia"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_288510,""288510"",""Fondo De Pensiones"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2890,""2890"",""Otros Pasivos Estimados"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2895,""2895"",""Diversos"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_289505,""289505"",""Intereses Por Multas Y Sanciones"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_289595,""289595"",""Otros"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2896,""2896"",""Provisiones Fondos De GarantÃ_as"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_289605,""289605"",""Siniestros Avisados"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_289610,""289610"",""Riesgos En Curso"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_289611,""289611"",""Devolucion Primas"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_289615,""289615"",""Capital Garantia"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_289695,""289695"",""Otras"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2898,""2898"",""InterÃ©s Minoritario"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_289805,""289805"",""Sector Financiero"",""FALSE"",""account.data_account_type_current_liabilities"",""l10n_co_chart_template_financiero"""
"co_puc_fin_29,""29"",""Bonos Obligatoriamente Convertibles En Acciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_2905,""2905"",""Bonos Obligatoriamente Convertibles En Acciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3,""3"",""Patrimonio"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_31,""31"",""Capital Social"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3105,""3105"",""Capital Suscrito Y Pagado"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_310505,""310505"",""Capital Autorizado"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_310510,""310510"",""Capital Por Suscribir (?)"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_310515,""310515"",""Capital Suscrito"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_310520,""310520"",""Capital Suscrito Por Cobrar (?)"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3135,""3135"",""Aportes Sociales"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3140,""3140"",""Capital Minimo E Irreducible - Seccion Ahorros"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3150,""3150"",""Ajuste Por ConversiÃ_n De Estados Financieros"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_32,""32"",""Reservas"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3205,""3205"",""Reserva Legal"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_320505,""320505"",""Apropiacion De Utilidades Liquidas"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_320510,""320510"",""Prima En Colocacion De Acciones"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_320515,""320515"",""Prima En Colocacion De Acciones Por Cobrar (-)"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_320520,""320520"",""Para Proteccion De Aportes Sociales"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3210,""3210"",""Reservas Estatutarias"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3215,""3215"",""Reservas Ocasionales"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321505,""321505"",""A Disposicion De La Junta Directiva"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321510,""321510"",""Para Proteccion De Inversiones"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321515,""321515"",""Para Proteccion De Cartera De Creditos"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321520,""321520"",""Para Beneficencia Y Donaciones"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321525,""321525"",""Por Disposiciones Fiscales"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321530,""321530"",""Para Readquisicion De Acciones"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321531,""321531"",""Acciones Propias Readquiridas (?)"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321535,""321535"",""Para Adquisicion, Mejora O Remodelacion De Propiedades Y Equipo"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321540,""321540"",""Para Reposicion De Semovientes"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321590,""321590"",""Para La Seccion De Seguros"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_321595,""321595"",""Otras"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3220,""3220"",""Otras Reservas"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_322005,""322005"",""Reservas De EstabilizaciÃ_n"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_33,""33"",""Fondos De Destinacion Especifica"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3315,""3315"",""Amortizacion De Aportes Sociales"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3325,""3325"",""Fondos De Capital"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3330,""3330"",""Fondo De Revalorizacion De Aportes"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3335,""3335"",""Fondos Sociales Capitalizables"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_333505,""333505"",""De Educacion"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_333510,""333510"",""De Solidaridad"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_333515,""333515"",""Para Recreacion"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_333520,""333520"",""Mejoras De Vivienda"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_333525,""333525"",""PrevenciÃ_n Y Seguridad Social"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_333595,""333595"",""Otros"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3350,""3350"",""Fondo Especial"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_34,""34"",""Superavit O Deficit"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3407,""3407"",""Contribuciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3410,""3410"",""Donaciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3413,""3413"",""Ganancias O Perdidas Acumuladas No Realizadas En Inversiones Disponibles Para La Venta"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341305,""341305"",""Titulos De Deuda"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341310,""341310"",""Titulos Participativos De Alta O Media Bursatilidad"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341315,""341315"",""Titulos Participativos O Mixtos De Procesos De Titularizacion"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341320,""341320"",""En Transferencia Temporal De Valores"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3414,""3414"",""Ganancias O PÃ©rdidas Acumuladas No Realizadas En Operaciones Con Derivados Con Fines De Cobertura"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341415,""341415"",""Por Coberturas De Flujos De Efectivo"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341420,""341420"",""Por Coberturas De Inversiones En Operaciones Activas O Pasivas En Moneda Extranjera"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3415,""3415"",""Valorizaciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341507,""341507"",""Aportes Permanentes"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341510,""341510"",""Propiedades Y Equipo"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341515,""341515"",""Bienes Recibidos En Pago"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341520,""341520"",""Semovientes"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341525,""341525"",""Bienes De Arte Y Cultura"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341530,""341530"",""Patrimonio Autonomo - Saneamiento Fogafin"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341535,""341535"",""Patrimonio Autonomo - Saneamiento Voluntario"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341550,""341550"",""Inversiones Disponibles Para La Venta En Titulos Participativos De Baja O Minima Bursatilidad O Sin Cotizacion En Bolsa"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3416,""3416"",""Desvalorizaciones (Db)"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341650,""341650"",""Inversiones Disponibles Para La Venta En Titulos Participativos De Baja O Minima Bursatilidad O Sin Cotizacion En Bolsa (Db)"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3417,""3417"",""Revalorizacion Del Patrimonio"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341707,""341707"",""Propiedades Y Equipo"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_341710,""341710"",""Ajustes Al Patrimonio"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3430,""3430"",""Ejecucion Programa De Extension Agropecuaria"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3435,""3435"",""Articulo 6 Ley 4/80"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_343505,""343505"",""Acciones Forzosas"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_343510,""343510"",""Dividendos De Acciones Forzosas"",""FALSE"",""account.data_account_type_equity"",""l10n_co_chart_template_financiero"""
"co_puc_fin_35,""35"",""Resultados De Ejercicios Anteriores"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_36,""36"",""Resultados Del Ejercicio"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_37,""37"",""Dividendos Decretados En Acciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3705,""3705"",""Dividendos Decretados En Acciones"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_39,""39"",""Patrimonio Secciones Especiales"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3905,""3905"",""Seccion Valor Constante"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3910,""3910"",""Seccion Tradicional"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_3915,""3915"",""SecciÃ_n De Ahorro Y CrÃ©dito Entidades Cooperativas"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_4,""4"",""Ingresos"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_41,""41"",""Operacionales"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_4102,""4102"",""Intereses Y Descuento Amortizado Cartera De Creditos"",""FALSE"",""data_account_type_view"",""l10n_co_chart_template_financiero"""
"co_puc_fin_410202,""410202"",""Creditos Comerciales"",""FALSE"",""account.data_account_type_revenue"",""l10n_co_chart_template_financiero"""
"co_puc_fin_410203,""410203"",""Creditos De Consumo"",""FALSE"",""account.data_account_type_revenue"",""l10n_co_chart_template_financiero"""
"co_puc_fin_410204,""410204"",""Cartera De Tarjetas De CrÃ©dito Comercial"",""FALSE"",""account.data_account_type_revenue"",""l10n_co_chart_template_financiero"""
